University Lecturer	3	intro	parsed_text	I bring extensive presentation, research and organisational skills that I have developed over my [duration]-year academic career as a lecturer at various colleges and universities throughout the northeastern [location]
Vet Nurse	3	intro	parsed_text	As a technically skilled and compassionate professional with more than [duration] years of experience providing key animal healthcare and support in busy veterinary offices, I am confident in my ability to make a significant contribution to your clinic in this role.
Veterinary Nurse	3	intro	parsed_text	With [number]+ years of experience combined with my excellent communication and administrative abilities, I am sure to make an immediate and positive contribution in this role.
Vice Principal	3	intro	parsed_text	As an accomplished, visionary leader in the school sector with [duration] years of operational, planning, and administration experience, I am well prepared to significantly contribute to your goals and objectives in this role.
Video Game Tester	3	intro	parsed_text	In addition to my computer science degree, I have [duration] years of hands-on experience in game testing at [org].
Videographer	3	intro	parsed_text	As a skilled professional with more than [duration] years of experience leading video production projects from start to finish, I am positioned to leverage my technical and leadership talents and make a significant impact on your organisation as your next [position].
Visual Designer	3	intro	parsed_text	As a creative professional with [number]+ years of experience developing and executing successful, visionary visual design projects, I am positioned to make a significant impact on your organisation as your next [position].
Volunteer	1	intro	parsed_text	My name is [user_name] and I retired last year after [duration] years with the [org].
Volunteer	3	intro	parsed_text	Throughout my career I have taught kindergarten, [ordinal] and [ordinal] grades.
Volunteer	5	intro	parsed_text	Working with children is my joy; however due to the downturn in the economy and the laying off of teachers in our area, I elected to accept the early retirement package offered to those of us who have been with the school system over [duration] years.
Wait Staff	3	intro	parsed_text	As an enthusiastic and energetic individual with key experience in customer-facing roles with various restaurant establishments, I am prepared to make an immediate and positive contribution to [org] in this position.
Ward Clerk	3	intro	parsed_text	With more than [duration] years of experience in patient registration, medical records management, and general administration/front desk support in busy hospital units, I am prepared to excel in this position.
Warehouse Assistant	3	intro	parsed_text	As a detail-oriented and reliable professional with experience performing a range of general warehouse functions while ensuring compliance to regulations and guidelines, I stand to make an immediate and positive impact on your operations at [org].
Warehouse Associate	3	intro	parsed_text	As an organised, self-directed, and analytical professional with more than [duration] years of experience performing and continually improving general warehouse operations, I possess the knowledge and experience to allow me to contribute toward the success of your distribution company.
Warehouse Clerk	3	intro	parsed_text	I have spent the past [number]+ years of my professional life working in warehouse settings and have developed the skills needed to fill this role in your company.
Warehouse Manager	3	intro	parsed_text	As a highly skilled and successful professional with more than [duration] years of experience coordinating storage, transportation, inventories, materials, and general warehouse operations while ensuring compliance to regulations and guidelines, I possess a wide range of knowledge and experience that will allow me to contribute toward the success of your company.
Warehouse Operator	3	intro	parsed_text	As a skilled and independently motivated professional with [duration] years of solid experience providing key warehouse support while ensuring compliance to regulations and guidelines, I possess a wide range of knowledge and abilities that will allow me to contribute toward the success of [org].
Web Programmer	3	intro	parsed_text	As a skilled and highly educated professional with [duration] years of experience creating various web products, I am confident in my ability to make a significant contribution to [org].
Wildlife Biologist	1	intro	parsed_text	I am submitting my resume for the open position of Biologist at [org].
Wildlife Biologist	3	intro	parsed_text	As a skilled [position] and researcher with [duration] years of experience in studying and protecting vulnerable wildlife, I am confident of my ability to make a significant contribution to your organisation.
Worship Leader	3	intro	parsed_text	As a passionate and dedicated pastor and leader with [duration] years of solid experience leading congregational leadership responsibilities, I am prepared to significantly contribute to your church’s goals and objectives.
Yoga Teacher	3	intro	parsed_text	I have been teaching yoga for over [duration] years and am extremely dedicated to creating a nurturing and safe environment for students to support inward focus and exploration of the body, mind and spirit for yogis of all levels.
911 Operator	1	intro	parsed_text	I am writing to express my interest in your available position for a [position] at [location].
A And P Mechanic	1	intro	parsed_text	I am writing in regard to your available position for an A & P Mechanic and believe that my skills and experience will make me stand out as a top candidate with the potential to provide considerable benefit to [org].
AC Technician	1	intro	parsed_text	Your position advertised for an [org] struck my attention as I believe my skills and qualifications will make me stand out from the large pool of applications you are sure to receive.
Account Payable Associate	1	intro	parsed_text	I am very interested in your advertised position for an Accounts Payable Associate at [org].
Account Representative	3	intro	parsed_text	I would like to provide you with an overall view of my qualifications that reflect how I could be a great asset to [org].
Accountant Assistant	1	intro	parsed_text	I write to express my interest in the [position] position your company [location], Inc. has available at this time.
Accountant Supervisor	1	intro	parsed_text	I am applying today for the position of [org] for your company, which you posted on [url].
Accounts Payable Analyst	3	intro	parsed_text	I would love the opportunity to become a part of your team at [org], and ask that you review my enclosed resume.
Activities Aide	3	intro	parsed_text	I have over [duration] years experience in this role, and have submitted my resume as well for your consideration.
Activities Manager	1	intro	parsed_text	I saw your posting on [url] seeking an [org] Manager for your assisted living home.
Activity Aide	1	intro	parsed_text	I have over [duration] years experience as an Activities Aide for senior housing centres in the upscale community, and would love to offer my candidacy for the employment of your open position today.
Activity Director	3	intro	parsed_text	My event planning experience should prove to be a great contribution to [org].
Activity Manager	3	intro	parsed_text	I have worked as an [position] for the last [duration] years and I found it to be an extremely rewarding career.
Ad Response	3	intro	parsed_text	Beyond just answering to the requests for a teacher that offers compassion, computer skills, various teaching methods/ideas, and commitment to student learning; I offer my [duration] years as an educator of both middle and high school students with an enthusiasm that has never dimmed in that time.
Adjudicator	3	intro	parsed_text	I believe my credentials will speak for themselves and show that I have the ability to hold this position while meeting the standards of [org].
Admin Manager	5	intro	parsed_text	I have both the training and the skills needed to be a great asset to your company and I would like the opportunity to be a member of the staff at [org].
Advertising Account Manager	3	intro	parsed_text	I have the energy and hunger to be effective at bringing in new clients as well as having a good relationship with existing clients at [org].
Air Force Staff Sergeant	3	intro	parsed_text	My commanding officer in [org] recommended I contact you for this esteemed position, and I have included a list of my military accomplishments thus far.
Aircraft Cargo Handling Supervisor	1	intro	parsed_text	I have the [duration] years of experience you require in an [position], as well as [duration] years as an Aircraft Agent prior to this.
Aircraft Engine Mechanic	1	intro	parsed_text	I’ve been working as a qualified [position] for over [duration] years, and know that I am a suitable match for your advertised position of the same title.
Airline Customer Service	3	intro	parsed_text	I know have the right combination of airline experience, computer proficiency, and wonderful communications skills to help [org] remain the best in domestic and international air travel.
Alarm Security	3	intro	parsed_text	Having worked for [org] for the last [duration] years, I believe I have the skills and experience to fill this position.
Alcohol and Drug Addiction Counselor	1	intro	parsed_text	In response to your recent call for candidate submissions, I am a licenced [position] and have over [duration] years in this role to offer your centre.
Ambassador	3	intro	parsed_text	I feel that I would be a perfect fit and would bring a great personality and attention to details that you are looking for at [org].
An Event Coordinator That Will Dazzle Employers	1	intro	parsed_text	Please consider me as a candidate to fill the open event coordinator position with [org].
Anesthesia Technician	1	intro	parsed_text	I have been working in medicine for over [duration] years and would make a fine choice for your [position] position.
Animal Breeder	1	intro	parsed_text	I have been a [position] for the past [duration] years, both in a self-employed manner, as well as for a private breeding company.
Animal Technician	3	intro	parsed_text	With my past background in animal care, I am positive that I can offer what [org] is seeking in an employee.
Animation Director	1	intro	parsed_text	For over [duration] years, I have worked as a successful [position] at one of the area’s best well-known production companies.
Application Developer	3	intro	parsed_text	I feel I have the technical and graphic skills that are required to perform the tasks need by [org].
Applied Behavior Analyst	3	intro	parsed_text	I know that my experience in counselling, as well as my understanding of behavioural issues, would be a huge asset to [org].
Appointment Setter	3	intro	parsed_text	I have full confidence that my skills in previous employment in this field would be beneficial to [org].
Architectural Drafter	3	intro	parsed_text	I feel that my educational and practical experience would enhance the company and offer a unique take with my own sense of architectural design for [org].
Architecture	1	intro	parsed_text	Are you searching for a qualified individual with over [duration] years of experience to fill a position within the [position] industry?
Art Therapist	3	intro	parsed_text	My artistic background and time spent as a councillor, I feel that I would be able to benefit the patients who need my help at [org].
ASL Interpreter	3	intro	parsed_text	I feel that my personality and appearance make me a good candidate for any interpreting assignments I may be required to fulfil when working for [org].
ASL Teacher	1	intro	parsed_text	I am applying for the position of [position] with [location] Public Schools and I meet the qualifications required by your school.
Asset Manager	3	intro	parsed_text	I feel that my managerial skills coupled with my education would make me a perfect candidate for [org].
Assistant Account Executive	3	intro	parsed_text	I am confident that I have the accounting and administrative skills that are necessary for this position listed by [org].
Assistant Branch Manager	3	intro	parsed_text	I have the confidence that I can fulfil these duties in the best interest of the company and would offer the management capabilities that Capital [number] is looking for.
Assistant Grocery Store Manager	3	intro	parsed_text	I have over [duration] years experience in this role, have great communication skills, and am enthusiastic about this position.
Assistant Librarian	3	intro	parsed_text	I feel that my skills with people and with the equipment that is used daily in a library would be an asset to [org].
Assistant Marketing Manager	3	intro	parsed_text	I feel that my managerial skills coupled with my marketing experience would make me the perfect candidate for [org].
Assisted Living Director	3	intro	parsed_text	I have worked in this field for over [duration] years, and have a high level of efficiency and compassion that your AD seeks.
Assisted Living Manager	1	intro	parsed_text	I recently found your advertisement for an experienced [position] at [location] Senior Living.
Associate Buyer	3	intro	parsed_text	I feel that my knowledge of trends and what is hot in the industry along with my pricing ability would be an asset to [org].
Associate Landman	1	intro	parsed_text	I write with much interest in your recently advertised position of Oil Landman for [org] in [location], [location].
AutoCAD Draftsman	3	intro	parsed_text	I feel that my literacy in the AutoCAD software and my ability to draught proficiently with it would make me a welcome addition to the team at [org].
Automotive Service Writer	3	intro	parsed_text	I have the supervisory skills coupled with a great [ordinal] impression that would benefit [org].
Bariatric Dietitian	1	intro	parsed_text	I saw your ad on [url] for a Bariatric Dietician at [org].
Bartender Server	3	intro	parsed_text	I feel that my people skills and knowledge of the latest trends in cocktail mixes would make me a great addition to the team at [org].
Battalion Chief	1	intro	parsed_text	In regards to the [position] position opening up with [location].
Battalion Chief	3	intro	parsed_text	of [org] due to the current chief retiring, I am respectively applying for this position.
Beauty Editor	3	intro	parsed_text	I have heard a lot about your company and how [org] is leading the beauty industry.
Beginner Actor	3	intro	parsed_text	I feel I would be a great addition to the company as I have an open mind and can take direction well which would be a benefit for any part that I am cast in by Casting[number].
Behavior Specialist	3	intro	parsed_text	I believe that my experience in counselling and understanding of behavioural issues would be a huge asset to [org].
Benefits Coordinator	3	intro	parsed_text	I feel that my organisational skills coupled with my strong problem solving ability would be an asset to [org]
Billing Coordinator	3	intro	parsed_text	My history in accounts payable and accounts receivable have given me the knowledge to fulfil this position to the benefit of [org].
Biomedical Technician	1	intro	parsed_text	Upon seeing the Biomedical Engineer position with [org], I knew this was the job I have been looking for over the last couple of years.
Biotech Specialist	1	intro	parsed_text	Qualified individual seeking a position in the [org] industry where I can put my knowledge and experience to good use.
Broadcast Journalist	1	intro	parsed_text	This letter is being written because of an opening I saw listed by your company for [org] recently.
Broadcast Journalist	3	intro	parsed_text	I feel that my speaking voice along with my love of the news would make me a great personality for [org] Television Group.
Broker	3	intro	parsed_text	I feel that my knowledge of business and my ability to work directly with clients and those looking to sell make me a perfect candidate and I would be an asset to [org].
Building Surveyor	3	intro	parsed_text	My skills in construction and contracting are only [number] of the areas of this position where I am proficient and where I would be beneficial to [org]
Bus Person	3	intro	parsed_text	I am a dedicated employee and would bring the highest level of service when conducting my duties for [org].
Business Management	1	intro	parsed_text	I am a skilled businessman looking for an opportunity to get into the [org] industry by securing a position with a reputable company.
Career Change	1	intro	parsed_text	I write this letter is to express my interest in discussing the [org] position posted on the Rumours International web site, and have submitted my resume.
Caterer	3	intro	parsed_text	I am confident I have the skills needed to fill your position at [location] [position] and since I have a passion and lifelong love for food and catering, I am sure these traits will prove themselves to be worthy to the company as a whole as well as to every project that I work on.
Chef	3	intro	parsed_text	You are probably familiar with the financial mismanagement that recently put the [org] Eatery out of business.
Chief Executive Officer	1	intro	parsed_text	As [position] of [number] firms in the past [duration] years, I have offered these businesses much success, and believe I am the best choice for your Chief Executive Officer position.
Chief Information Officer	1	intro	parsed_text	For the advertised position of [position], I know you are looking for a person with over [duration] years experience, a solid educational background, and capabilities in all operational business success.
Chief Marketing Officer	1	intro	parsed_text	I am applying for the position of [org] with [org].
Childrens Librarian	3	intro	parsed_text	I have [duration] years of experience working in this field and I’m very passionate about my job.
Claims Examiner	3	intro	parsed_text	I know that my ability to look at a claim and make a fair decision and my history with insurance agencies would be a benefit to [org].
Claims Representative	3	intro	parsed_text	I feel that my customer service background in claims would be a benefit to [org] and I would bring a great attitude as a representative of the company.
Clerical Support	3	intro	parsed_text	I am a detail oriented person and have the ability to prioritise projects in order to make sure that everything is done in a timely manner which would be an asset to [org].
Clinical Coordinator	3	intro	parsed_text	I feel that my health care background and personnel management skills would be an asset to [org] and would facilitate a better understanding between the patients and company.
Clinical Laboratory Scientist	3	intro	parsed_text	I know that my background in science and medicine would be beneficial for [org] as well as for the patients who are depending on an accurate diagnosis.
Clinician	3	intro	parsed_text	I know that my skills in the medical field would be a benefit to [org] and I will bring new patients to any new practise that I work at.
Cocktail Waitress	3	intro	parsed_text	This is the ideal position for me, because I have [duration] years of experience in this role, love working with people, and am great at multi-tasking.
Collection Manager	3	intro	parsed_text	I feel that my managerial skills coupled with my knowledge of collection procedures would be an asset to [org].
Collector	3	intro	parsed_text	I have a sincere love for customer service and I know that the bulk of collecting requires a good deal of time on the phone and I would make a great addition to [org] because I not only have collecting skills, but I have great phone skills as well.
College Student	3	intro	parsed_text	Having researched the industry and surveyed my qualifications, I know that [org] offers the right environment for me to build upon already solid skills and qualifications that I possess, and contribute a great deal to its success.
Commercial Underwriter	3	intro	parsed_text	I know that my ability at knowing what can help a company become more successful and to have more assets would be beneficial to [org].
Community Coordinator	3	intro	parsed_text	I’m sure my training and experience in this field would allow me to make many beneficial contributions to the team at [org].
Computer Hardware	1	intro	parsed_text	I have a computer engineering degree from [org] and I am searching for a position working with [org].
Computer Support Specialist	3	intro	parsed_text	I have over [duration] years of experience working in this field and I would like to put my skills and training to work for your company.
Corporate Security	3	intro	parsed_text	I know that my ability to work many different hours as well as be on guard at all times would be a benefit to [org].
Court Reporter	3	intro	parsed_text	This letter of introduction will show that I have the skills necessary to be a vital part of [org] and I would offer accurate transcripts.
Fry Cook 	1	intro	parsed_text	As an experienced [position]in the hospitality industry, I offer my well established [duration] years of kitchen experience, as well as a host of industry-specific skills and qualifications to the disposal of your restaurant.
Bank Loan	1	intro	parsed_text	I have [duration] years of experience as a commercial loan officer with [org], which offers the best qualifications for your open position at [org].
Bursary	1	intro	parsed_text	I write to submit my interest in your social worker position, as advertised on your website at [org].
Bursary	3	intro	parsed_text	As I have over [duration] years experience as a family social worker in private practise, I believe that I am an ideal person for your position and business goals at Change is Good.
Clothing Store	1	intro	parsed_text	I’ve been seeking for a Store Manager position for some time, so when I saw your listing for [number] on [url], I knew the right position had come along-and this is why I address you today.
College Teaching Position	1	intro	parsed_text	I am very interested in applying for a teaching position in the [location] school district, in the middle school grade level.
Communications Job	1	intro	parsed_text	As an experienced professional in the communications industry, I submit my application for your open position for [org] Manager.
Creative Director Job Position	1	intro	parsed_text	I am writing to express my interest in the [org] Director position that is currently available with [org].
Creative Director Job Position	5	intro	parsed_text	In addition, I spent [duration]year as an intern at [org].
Customer Service Manager Job Position	1	intro	parsed_text	I am writing to express my interest in the open customer service position at [org].
Customer Service Manager Job Position	3	intro	parsed_text	I have a business administration degree and [duration] years of customer experience, many of them as a manager.
Psychology Professor	1	intro	parsed_text	I am excited to have the opportunity to apply for a [position] at UMass-[location]-as it is not only my alma mater, but a school I have long since admired for its curriculum and development.
Psychology Professor	3	intro	parsed_text	[org] is a current copy of my CV, a list of achievements, and also curriculum proposals-as requested.
Fashion Job	1	intro	parsed_text	My purpose in writing this letter with enclosed resume, is to apply for the [org] position of fashion artist advertised for your company, Johnson and [org].
Government	3	intro	parsed_text	Postal worker for your [location] office; and submit my interest.
Grocery Store	1	intro	parsed_text	With this cover letter, I am applying to your advertised position of stock clerk at [org].
Hospital	3	intro	parsed_text	I submit my interest with over [duration] years [position] work experience, and a passion for the medical field.
Job In A Bank	1	intro	parsed_text	I was referred to you by Sarah Winters, a current employee at your bank; who told me that you are seeking to hire a [org] for your branch.
Maintenance Position	3	intro	parsed_text	I have worked in ground maintenance for over [duration] years as a manager supervisor for [org] which services grounds and landscaping needs around the state.
Manager Position	3	intro	parsed_text	This said, when I saw your call for Managers for [org], I knew I had found my next career step-as I have been an avid customer for years-whilst also respecting the manner in which you address your consumer.
Marketing Internship	1	intro	parsed_text	My name is [user_name], and I write on recommendation from one of your staff members, Franklin Hugo, regarding your open intern position at [org].
Media	1	intro	parsed_text	I am applying for a job in the media and have attached my resume to this document for consideration of the hiring manager at your company [org].
Nanny position	1	intro	parsed_text	I write to submit my qualifications for the position I saw advertised on [url] last week, seeking a live in Nanny for your [number] children.
New Graduate	1	intro	parsed_text	I write today with great interest and enthusiasm as to the opportunities you may have available at [org], and have submitted my resume to this end.
New	1	intro	parsed_text	I am writing to express my interest in a position with [org].
New	3	intro	parsed_text	I have had ample opportunity to research companies for finance positions, and have found [org] to be the best company all around.
Part Time	1	intro	parsed_text	I am very interested in the part-time position at [org] that I recently became aware of, through your ad online.
Pharmacist	3	intro	parsed_text	I have been working here at [org] for the past [duration] years since I graduated from pharmacy college and passed my state boards.
Crime Scene Investigator	3	intro	parsed_text	I know that my criminal justice background as well as work in the law enforcement field would be an asset to [org] and I would bring an attitude to the job that would be beneficial.
Criminal Justice Lawyer	1	intro	parsed_text	I am writing to express my interest in advancing my career in the [org] industry.
Curatorial Assistant	3	intro	parsed_text	I have been in this industry for [duration] years, and would like to bring this experience and knowledge to your fine museum.
Curriculum Specialist	1	intro	parsed_text	I am writing to apply for the position of [position] at [location] Public Schools and I have the education and experience required by your school.
Customer Retention Manager	1	intro	parsed_text	I am applying for the position of [position] at [location].
Customer Service Analyst	1	intro	parsed_text	I would like to be considered for the customer service position that was listed for your company, [org].
Customer Service Attendant	1	intro	parsed_text	I am applying for the customer service position at your company [org]
Customer Service Call Center Manager	1	intro	parsed_text	I would like to be considered for the customer service position at [org] and have attached my resume for your perusal.
Customer Service Cashier	3	intro	parsed_text	I know that my personality and money skills would be a benefit to [org] and that I would bring a level of knowledge that can be appreciated.
Customer Service Operations Manager	1	intro	parsed_text	I am applying for a customer service position that has recently been vacated at [org]
Customer Service Trainer	1	intro	parsed_text	I am interested in a customer service position within your company [org] and have attached my resume for your perusal.
Customer Support Analyst	1	intro	parsed_text	I am applying for the position of [position] with [location], Inc.
Customer Support	3	intro	parsed_text	I know that my background in customer service will stand me in good stead with your company and I would be an asset to [org].
Customized	1	intro	parsed_text	I am applying for the [org] Sales position posted on [url].
Customs Broker	3	intro	parsed_text	My skills in foreign countries and the steps that are needed for bringing in products in a legal way would be beneficial to [org] and I would make a great addition to any company.
Data Processor	3	intro	parsed_text	My experience in this industry would make me a benefit to any company and I bring with me a love for the job that many may not offer [org].
Data Specialist	3	intro	parsed_text	I know the importance of proper data management and can effectively collect it, process and prepare the documentation and reports that [org] needs.
Database Manager	3	intro	parsed_text	I feel that my managerial skills coupled with my ability to motivate employees would make me an asset to [org].
Day Care Assistant	1	intro	parsed_text	I am applying for the care assistant position that was recently listed by your company [org].
Day Care Worker	3	intro	parsed_text	I feel that my love for children and my ability to organise and keep them entertained would be an asset to [org].
Demonstrator	3	intro	parsed_text	I know that my people skills and ability to speak to crowds of strangers would be an asset to your company and that my personable attitude would benefit MCG – [org].
Derivative Trader	3	intro	parsed_text	I know that my skills in trading and my knowledge of all the various markets at home and abroad would make me a vital member of [org] and the team.
Detective Sergeant	1	intro	parsed_text	[number] Saint James Drive
Developmental Therapist	1	intro	parsed_text	I am interested in a [position] position at [location] and have attached my resume for your perusal.
Diagnostic Medical Sonographer	3	intro	parsed_text	I know that I can bring the qualities of workmanship as well as a compassion for those who are in need of these services to [org].
Direct Care Worker	3	intro	parsed_text	I know that my background in working with those who have behavioural needs and who need guidance in their lives would not only benefit the patients but [org] as well.
Director Of Nursing	1	intro	parsed_text	For the past [duration] years, I have worked as the [position] for [number] hospitals in the state.
Dock Worker	3	intro	parsed_text	I feel that my background as a longshoreman and my knowledge of the equipment used for the loading and unloading of cargo would be beneficial to your company and that I would be an asset to [org].
Domestic Cleaner	3	intro	parsed_text	I know that my abilities to work in other’s homes and my trustworthiness would make me an asset to [org].
DSP Engineer	1	intro	parsed_text	I would like to take this opportunity to express my interest in the [position] position with [location], Inc.
E Commerce Manager	1	intro	parsed_text	I am applying for the manager position position now available with [org].
Electrical Inspector	3	intro	parsed_text	I know that my background with building electricity and the ability to make prompt and accurate inspections would be beneficial to your company and that my prior experience can be used in a positive manner for [org].
Electrician	4	intro	parsed_text	I am an MSHA certified [position] with [duration] years’ of experience working in both construction and maintenance of residential projects.
Electrician	10	intro	parsed_text	After working for the last [duration] years on residential projects, I would like to transition into a commercial work environment.
Electrician Helper	3	intro	parsed_text	I know that it takes a certain type of person and a lot of hard work along with dedication to gather the skills necessary to become a full fledged electrician at [org]
Electronic Assembler	3	intro	parsed_text	I know that my ability to work on my own and to offer the highest quality of assembly as possible would be a benefit to [org].
Emergency Dispatcher	3	intro	parsed_text	I know that my ability to make any person calm during emergencies would be an asset to your company and that I would be a welcome member of the team at [org]
Enterprise Architect	3	intro	parsed_text	I know that my business skills coupled with my knowledge of architecture in all forms would be an asset to [org] and that I would make a great addition to the team.
Entertainer	3	intro	parsed_text	I know that my personality and ability to hold an audience’s attention would make me a great addition to [org].
Environmental Chemist	3	intro	parsed_text	I know that my background in chemistry and my ability to effectively scan samples would enable me to be an effective member of your team and an asset to [org].
Environmental Officer	3	intro	parsed_text	I know that my background in public health would make me the perfect candidate for this position and that I would be an asset to [org]
Evaluator	3	intro	parsed_text	I feel that my ability to collect and analyse data impartially and effectively to come up with a more realistic budgetary model for [org]
Executive Admin	3	intro	parsed_text	I know that my organisational skills along with my ability to prioritise tasks would be beneficial to the executive I am assigned to and that I would be an asset to [org]
Executive Assistant	5	intro	parsed_text	I am relocating to [location], [location] with my fiancй and would like to work for [org] in [location]
Executive Housekeeper	3	intro	parsed_text	I have the managerial skills and the ability to organise housekeepers to maintain the cleanliness of the rooms at [org]
Executive Recruiter	3	intro	parsed_text	I know that my managerial skills when coupled with my ability to manage relationships with both firms and agencies would make me a perfect fit for this company as well as being an asset to [org].
F and B Manager	1	intro	parsed_text	I am applying for the [org] Manager position with [org].
F and B Supervisor	1	intro	parsed_text	I am applying for the [org] Supervisor position with [org] and I have the qualifications you are searching for in an applicant.
Facilitator	3	intro	parsed_text	I would bring a refreshing perspective outlook to the position when coupled with my organisational skills would be beneficial to any company and I would definitely be an asset to [org].
Family Advocate	3	intro	parsed_text	I know that my ability to help families come to a mutual agreement that is in the best interest of the children involved would be beneficial not only to the families, but to [org] as well.
Fashion Editor	3	intro	parsed_text	I have a great love for the fashion industry and am current with all the trends that are happening and have a great idea of what is to come which would be a benefit to your company as well as to the readers of [org].
Fashion Journalist	3	intro	parsed_text	I know that my fashion-forward sense and my writing ability would make me a beneficial part of your publication and would be an asset to the readers of Numerous [org].
Fashion Merchandiser	3	intro	parsed_text	My knowledge goes beyond what is the current trend and includes knowing the best fabrics to be used on new designs that are being marketed to the general public which would be an asset to [org].
FBI Special Agent	1	intro	parsed_text	I am officially applying for the position of Special Agent with the [org].
Field Investigator	3	intro	parsed_text	My abilities in deduction logic along with my communication and people skills would bring the company a strong investigator and I know that my skills would be beneficial to [org]
Film Crew	3	intro	parsed_text	I have an extensive background working behind the scenes on films and television productions and would bring a full understanding of the industry to [org]
Finance Coordinator	3	intro	parsed_text	I know that my organisational skills coupled with my background in accounting would make me a vital member of the organisation and that I would be an asset to [org].
Financial Analyst	1	intro	parsed_text	I am a [position] at a firm in [location] but desire to move out of such a busy city and into a more peaceful environment.
Financial Analyst	3	intro	parsed_text	After much research, my wife and I have chosen [location], [location] as the ideal place to raise our [number] small children.
Financial Clerk	1	intro	parsed_text	I am writing to apply for the position of [position] with City of [location] and my experience, training and skills match the requirements listed in your advertisement.
Financial Service Representative	3	intro	parsed_text	I have a full financial background and would bring a positive attitude to my job each and every day which makes me an asset to [org]
Fine Dining Server	1	intro	parsed_text	I am very interested in the position of [position] with Roaring Fork-Downtown [location].
Fire Inspector	3	intro	parsed_text	I know that my history and experience along with my attention to detail would be a benefit to your company and that you would find my skills to be essential at [org].
First Year Teacher	5	intro	parsed_text	[number] look at my documentation will convince you that I am the best-qualified candidate for the job.
Fitness Trainer	3	intro	parsed_text	I know that my personality and enthusiastic approach to training would be needed by your clients and that I could be an asset to [org].
Flash Developer	3	intro	parsed_text	[org] and my qualifications match the requirements in your job posting.
Flight Dispatcher	3	intro	parsed_text	I have a great sense of commitment to this position and offer a well rounded view of the world of aviation which would be beneficial to [org].
Food Science	1	intro	parsed_text	I would like to be considered for the food science position that is currently listed by your company [org]
Food Scientist	3	intro	parsed_text	I know that my background in chemistry as well as my experience with food safety techniques would make me a great candidate for this position and if hired, I would be a benefit to [org].
Food Service	1	intro	parsed_text	I am applying for a position in your food service department for your company [org] and have attached my resume for your consideration.
Food Service Director	3	intro	parsed_text	I know that my past experience in management and of food and beverage would be a huge asset to your company and that I would make a positive contribution to [org].
Forklift Driver	3	intro	parsed_text	I know that my background in warehouses and the operation of forklifts would make me a valued employee and that I can be beneficial to [org].
Franchise	1	intro	parsed_text	I am seeking a position in the franchise industry with your company [org] and would like to be considered.
Freelance Bookkeeper	3	intro	parsed_text	I know that my accounting skills would be put to good use and that I can bring my skills to [org] in a way that is beneficial.
Freelance Designer	3	intro	parsed_text	I have a firm background in graphic design and can work under a deadline or when there is a lot of pressure from the company to get product out which would make me a great addition to your company [org].
Freelance Editor	5	intro	parsed_text	I know that my skills would be appreciated by [org].
Full Block Format	1	intro	parsed_text	I write to submit my application for your [org] position at your firm, [org], and have enclosed my qualifications for your convenience.
Full Charge Bookkeeper	3	intro	parsed_text	I know that my background in bookkeeping as well as accounting would be exactly what you are looking for to fill this position and I would be an asset to [org]
General Contractor	3	intro	parsed_text	I know that my contracting background and ability to see a job through to the end would make me a vital part of your company and that the team at [org] would benefit from my knowledge and experience.
General Practitioner	3	intro	parsed_text	I know that I can bring a comforting smile and warm welcome to those patients who are in need of my services and who appreciated the human touch when visiting their physician and for this reason I know I would be an asset to [org].
GIS Specialist	3	intro	parsed_text	I know that my skills with the computer and mapping would be an asset to your company and that I would be a vital part of the team at [org].
Head Teller	1	intro	parsed_text	I know the skills that are required to be a [position] which is why I have had success in this position for the last [duration] years.
Health Insurance	1	intro	parsed_text	Attached you will find my resume in consideration of a position with your company [org] in the health insurance department.
Healthcare Analyst	1	intro	parsed_text	I am currently seeking a position as an analyst in the healthcare department at your facility [org] and have attached my resume for both your perusal and consideration.
Higher Education	1	intro	parsed_text	Attached you will find my resume, professional credentials and references in regards to the position in your higher education department at your school [org].
Hospital Cook	3	intro	parsed_text	I know that my ability to work in food preparation for large groups of people with special dietary needs would make me a valuable asset to this company and my skills would be beneficial to [org].
Hospital Housekeeper	3	intro	parsed_text	I know that my knowledge of federal, state and local codes and regulations regarding the upkeep of hospital facilities would make me a valuable asset to this company and my skills would be beneficial to [org].
Hospitality Management	1	intro	parsed_text	I am seeking a position in the hospitality management department with your company [org].
Hotel Housekeeper	3	intro	parsed_text	I know that my experience in customer service and background in hotel employment would make me a valuable asset to this company and my skills would be beneficial to [org].
Hotel Night Auditor	3	intro	parsed_text	I know that my knowledge of bookkeeping and hotel desk experience would make me a valuable asset to this company and my skills would be beneficial to [org].
Hotel Night Manager	1	intro	parsed_text	I am applying for the [position] position with [location].
Hotel Security	3	intro	parsed_text	I know that my leadership abilities in tense situations would make me a valuable asset to this company and my skills would be beneficial to [org].
Human Resources Administrative Assistant	3	intro	parsed_text	[org]
Human Resources Officer	7	intro	parsed_text	I meet all of these requirements and I know that I would be a valuable asset to have on board at [org]
Human Resources Specialist	1	intro	parsed_text	An efficient [org] is identified by a wide variety of aspects as described in your listing searching for someone to work in this post.
HVAC Technician	1	intro	parsed_text	I would like to submit my resume in consideration of the HVAC position that is currently listed by your company [org].
Immigration Attorney	3	intro	parsed_text	I have over [duration] years experience as an [position] and the determination to gets wins for your firm.
Import Export	1	intro	parsed_text	I am seeking a position in the import and export field and have attached my resume for consideration by your hiring department at your company [org].
